pre.send,main.matrix,remain.matrix,total.comput,total
0.00814677,0.197648,0.00814717,0.205796,0.213942
0.00768219,0.198545,0.00768247,0.206228,0.21391
0.00757295,0.197656,0.00757324,0.205229,0.212802
0.00766675,0.198127,0.0076671,0.205794,0.213461
0.00756455,0.197308,0.00756513,0.204873,0.212438
0.00822042,0.198568,0.00822136,0.20679,0.21501
0.00769567,0.199557,0.00769599,0.207253,0.214949
0.00761355,0.197194,0.00761383,0.204808,0.212421
0.00760548,0.196917,0.00760588,0.204523,0.212128
0.00813585,0.197519,0.00813654,0.205656,0.213792
