numproc,exec-time,init-time
16,2.0185e-05,1.8e-07
16,2.01982e-05,1.97e-07
16,2.01154e-05,2.14e-07
16,2.03627e-05,1.4e-07
16,2.01036e-05,1.36e-07
16,2.01095e-05,1.15e-07
16,2.06403e-05,2.05e-07
16,2.02597e-05,1.34e-07
16,2.05501e-05,1.52e-07
16,2.01578e-05,2.11e-07
