pre.send,main.matrix,remain.matrix,total.comput,total
0.00784938,0.158302,0.0146514,0.172954,0.180803
0.0079551,0.151296,0.0147935,0.166089,0.174044
0.00777968,0.153264,0.0144985,0.167763,0.175542
0.0078217,0.150839,0.0146759,0.165514,0.173336
0.00783543,0.153066,0.0146761,0.167742,0.175577
0.00728959,0.152834,0.0141067,0.166941,0.17423
0.00791165,0.152038,0.0148576,0.166895,0.174807
0.00785131,0.151538,0.0147656,0.166303,0.174154
0.00784197,0.152551,0.014712,0.167263,0.175105
0.00776266,0.150434,0.0145102,0.164945,0.172707
