#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.19,0.00
1,1000,0.19,5.20
2,1000,0.18,10.92
4,1000,0.18,21.84
8,1000,0.18,43.26
16,1000,0.18,87.37
32,1000,0.22,143.14
64,1000,0.22,284.71
128,1000,0.30,432.49
256,1000,0.33,773.27
512,1000,0.40,1294.56
1024,1000,0.49,2110.79
2048,1000,0.74,2770.89
4096,1000,1.11,3693.12
8192,1000,1.85,4421.93
16384,1000,2.93,5593.85
32768,1000,4.72,6947.25
65536,640,8.03,8165.49
131072,320,14.41,9095.02
262144,160,12.58,20833.75
524288,80,23.14,22659.78
1048576,40,62.24,16846.78
2097152,20,143.23,14641.74
4194304,10,314.84,13321.96
8388608,5,888.61,9440.12
16777216,2,2289.16,7328.99
33554432,1,5258.32,6381.21
67108864,1,10452.71,6420.23
134217728,1,20864.95,6432.69
268435456,1,41763.73,6427.48
