#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.20,0.00
1,1000,0.19,5.20
2,1000,0.18,10.95
4,1000,0.18,21.89
8,1000,0.18,43.53
16,1000,0.18,87.68
32,1000,0.22,145.80
64,1000,0.22,289.24
128,1000,0.30,428.23
256,1000,0.33,781.57
512,1000,0.38,1337.09
1024,1000,0.50,2034.42
2048,1000,0.76,2687.73
4096,1000,1.16,3531.83
8192,1000,1.95,4193.20
16384,1000,3.13,5235.61
32768,1000,4.96,6612.74
65536,640,8.76,7479.58
131072,320,15.69,8352.56
262144,160,15.05,17422.55
524288,80,28.38,18474.49
1048576,40,63.87,16418.08
2097152,20,150.22,13960.40
4194304,10,317.85,13196.03
8388608,5,890.69,9418.11
16777216,2,2312.78,7254.14
33554432,1,5213.85,6435.63
67108864,1,10417.93,6441.67
134217728,1,20874.98,6429.60
268435456,1,41778.79,6425.16
