#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.20,0.00
1,1000,0.19,5.22
2,1000,0.19,10.35
4,1000,0.18,22.12
8,1000,0.18,44.16
16,1000,0.20,81.70
32,1000,0.23,140.00
64,1000,0.23,284.00
128,1000,0.31,416.52
256,1000,0.34,743.38
512,1000,0.38,1341.55
1024,1000,0.49,2088.20
2048,1000,0.74,2773.85
4096,1000,1.11,3697.48
8192,1000,1.86,4410.92
16384,1000,2.94,5580.67
32768,1000,4.96,6607.72
65536,640,8.35,7848.75
131072,320,15.09,8684.13
262144,160,13.65,19200.19
524288,80,26.25,19971.62
1048576,40,60.95,17204.20
2097152,20,144.24,14539.75
4194304,10,324.05,12943.34
8388608,5,897.26,9349.14
16777216,2,2307.75,7269.95
33554432,1,5207.76,6443.16
67108864,1,10523.18,6377.24
134217728,1,20976.26,6398.55
268435456,1,41618.47,6449.91
