#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.20,0.00
1,1000,0.20,5.11
2,1000,0.20,10.22
4,1000,0.21,18.66
8,1000,0.19,42.94
16,1000,0.19,85.96
32,1000,0.23,141.89
64,1000,0.22,285.13
128,1000,0.31,415.67
256,1000,0.33,771.52
512,1000,0.38,1334.16
1024,1000,0.49,2100.90
2048,1000,0.74,2758.86
4096,1000,1.11,3674.11
8192,1000,1.86,4411.08
16384,1000,2.95,5562.03
32768,1000,4.71,6951.90
65536,640,8.37,7830.15
131072,320,15.14,8659.48
262144,160,13.90,18863.98
524288,80,26.28,19950.47
1048576,40,61.99,16914.66
2097152,20,142.26,14741.28
4194304,10,330.02,12709.12
8388608,5,892.34,9400.64
16777216,2,2294.37,7312.34
33554432,1,5158.89,6504.19
67108864,1,10364.70,6474.75
134217728,1,20819.07,6446.86
268435456,1,41660.84,6443.35
