#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.20,0.00
1,1000,0.19,5.28
2,1000,0.19,10.59
4,1000,0.19,21.01
8,1000,0.20,40.63
16,1000,0.18,88.09
32,1000,0.22,145.62
64,1000,0.22,293.73
128,1000,0.30,432.93
256,1000,0.34,762.47
512,1000,0.39,1298.80
1024,1000,0.50,2062.57
2048,1000,0.74,2782.59
4096,1000,1.11,3691.91
8192,1000,1.85,4418.29
16384,1000,2.93,5586.32
32768,1000,4.70,6975.66
65536,640,8.03,8160.22
131072,320,14.39,9109.98
262144,160,12.53,20915.69
524288,80,23.13,22670.30
1048576,40,58.94,17791.97
2097152,20,136.43,15371.43
4194304,10,328.78,12757.31
8388608,5,900.70,9313.41
16777216,2,2311.80,7257.22
33554432,1,5236.59,6407.69
67108864,1,10427.63,6435.67
134217728,1,20855.36,6435.65
268435456,1,41598.01,6453.08
