#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.20,0.00
1,1000,0.20,5.01
2,1000,0.19,10.41
4,1000,0.20,20.41
8,1000,0.18,43.42
16,1000,0.18,86.70
32,1000,0.22,144.84
64,1000,0.22,291.39
128,1000,0.30,429.03
256,1000,0.34,761.00
512,1000,0.39,1324.58
1024,1000,0.49,2097.35
2048,1000,0.75,2747.08
4096,1000,1.11,3675.22
8192,1000,1.86,4409.06
16384,1000,2.93,5582.31
32768,1000,4.73,6932.32
65536,640,8.05,8144.27
131072,320,14.44,9074.56
262144,160,12.56,20876.92
524288,80,23.41,22395.27
1048576,40,57.94,18097.13
2097152,20,137.11,15295.75
4194304,10,325.09,12901.97
8388608,5,900.63,9314.20
16777216,2,2327.98,7206.78
33554432,1,5246.28,6395.85
67108864,1,10454.59,6419.08
134217728,1,20882.19,6427.38
268435456,1,41636.49,6447.12
