#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.19,0.00
1,1000,0.20,5.11
2,1000,0.19,10.56
4,1000,0.19,21.00
8,1000,0.19,42.48
16,1000,0.19,86.06
32,1000,0.22,143.61
64,1000,0.23,277.29
128,1000,0.31,410.57
256,1000,0.34,759.54
512,1000,0.39,1319.87
1024,1000,0.50,2067.95
2048,1000,0.74,2749.81
4096,1000,1.16,3527.33
8192,1000,1.95,4191.48
16384,1000,3.12,5246.88
32768,1000,5.00,6557.48
65536,640,8.33,7870.67
131072,320,15.10,8680.45
262144,160,13.80,18990.22
524288,80,26.11,20082.02
1048576,40,62.71,16719.79
2097152,20,141.23,14848.86
4194304,10,332.98,12596.12
8388608,5,919.51,9122.94
16777216,2,2290.60,7324.39
33554432,1,5231.27,6414.21
67108864,1,10451.82,6420.78
134217728,1,20887.69,6425.69
268435456,1,41655.02,6444.25
