#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.19,0.00
1,1000,0.19,5.22
2,1000,0.18,10.82
4,1000,0.18,21.83
8,1000,0.18,43.54
16,1000,0.18,87.10
32,1000,0.22,144.86
64,1000,0.22,290.41
128,1000,0.30,427.61
256,1000,0.33,765.27
512,1000,0.39,1311.34
1024,1000,0.49,2095.63
2048,1000,0.74,2755.26
4096,1000,1.11,3674.18
8192,1000,1.86,4411.79
16384,1000,2.94,5574.27
32768,1000,4.73,6934.55
65536,640,8.04,8150.07
131072,320,14.41,9094.41
262144,160,13.62,19247.28
524288,80,25.90,20243.56
1048576,40,61.95,16926.59
2097152,20,142.90,14676.03
4194304,10,328.96,12750.25
8388608,5,895.64,9366.09
16777216,2,2264.61,7408.42
33554432,1,5185.05,6471.38
67108864,1,10469.04,6410.22
134217728,1,20812.22,6448.99
268435456,1,41604.37,6452.10
