#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.20,0.00
1,1000,0.20,4.96
2,1000,0.18,11.01
4,1000,0.18,22.15
8,1000,0.18,44.19
16,1000,0.18,87.79
32,1000,0.23,141.85
64,1000,0.23,284.07
128,1000,0.30,419.86
256,1000,0.32,796.45
512,1000,0.38,1362.00
1024,1000,0.49,2076.69
2048,1000,0.74,2763.23
4096,1000,1.11,3681.31
8192,1000,1.85,4419.18
16384,1000,2.94,5573.66
32768,1000,4.72,6937.54
65536,640,8.02,8166.62
131072,320,14.39,9107.25
262144,160,12.64,20741.09
524288,80,23.96,21886.04
1048576,40,58.44,17941.32
2097152,20,137.97,15199.93
4194304,10,330.52,12689.90
8388608,5,900.16,9319.02
16777216,2,2305.51,7277.02
33554432,1,5233.66,6411.28
67108864,1,10480.55,6403.18
134217728,1,20863.07,6433.27
268435456,1,41667.72,6442.29
