#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.20,0.00
1,1000,0.18,5.47
2,1000,0.18,10.96
4,1000,0.20,20.00
8,1000,0.18,43.34
16,1000,0.18,87.78
32,1000,0.23,139.38
64,1000,0.22,286.07
128,1000,0.31,412.65
256,1000,0.33,787.50
512,1000,0.38,1334.97
1024,1000,0.49,2102.69
2048,1000,0.74,2758.36
4096,1000,1.11,3674.94
8192,1000,1.85,4423.07
16384,1000,2.98,5506.52
32768,1000,4.81,6817.49
65536,640,8.12,8074.93
131072,320,14.83,8840.55
262144,160,14.14,18534.04
524288,80,27.63,18975.80
1048576,40,63.79,16437.59
2097152,20,143.52,14612.60
4194304,10,346.06,12120.04
8388608,5,933.42,8986.94
16777216,2,2289.54,7327.76
33554432,1,5203.38,6448.58
67108864,1,10422.38,6438.92
134217728,1,20877.48,6428.83
268435456,1,41634.33,6447.45
