#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.20,0.00
1,1000,0.19,5.21
2,1000,0.19,10.26
4,1000,0.20,20.27
8,1000,0.19,43.06
16,1000,0.19,86.11
32,1000,0.22,144.91
64,1000,0.22,289.82
128,1000,0.30,425.93
256,1000,0.33,782.23
512,1000,0.39,1316.41
1024,1000,0.49,2085.08
2048,1000,0.75,2746.03
4096,1000,1.11,3688.58
8192,1000,1.85,4426.25
16384,1000,2.92,5616.47
32768,1000,4.96,6609.49
65536,640,8.47,7738.55
131072,320,14.97,8755.72
262144,160,13.84,18938.09
524288,80,25.82,20303.79
1048576,40,62.17,16866.10
2097152,20,142.51,14715.59
4194304,10,326.53,12844.96
8388608,5,897.42,9347.49
16777216,2,2262.46,7415.49
33554432,1,5197.20,6456.26
67108864,1,10410.73,6446.13
134217728,1,20877.41,6428.85
268435456,1,41640.50,6446.50
