#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.20,0.00
1,1000,0.19,5.37
2,1000,0.19,10.67
4,1000,0.19,21.21
8,1000,0.19,42.52
16,1000,0.19,84.65
32,1000,0.22,145.80
64,1000,0.22,290.87
128,1000,0.31,415.31
256,1000,0.34,752.64
512,1000,0.39,1311.77
1024,1000,0.49,2073.45
2048,1000,0.73,2789.39
4096,1000,1.11,3688.73
8192,1000,1.87,4372.51
16384,1000,2.97,5514.99
32768,1000,5.00,6553.88
65536,640,8.36,7839.99
131072,320,15.16,8644.21
262144,160,14.78,17731.29
524288,80,28.76,18227.03
1048576,40,65.06,16116.00
2097152,20,151.47,13845.62
4194304,10,327.83,12794.05
8388608,5,897.79,9343.65
16777216,2,2289.26,7328.66
33554432,1,5223.73,6423.46
67108864,1,10422.49,6438.85
134217728,1,20863.99,6432.98
268435456,1,41643.22,6446.08
