#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.20,0.00
1,1000,0.20,5.06
2,1000,0.19,10.34
4,1000,0.19,20.74
8,1000,0.19,41.51
16,1000,0.18,87.19
32,1000,0.22,146.46
64,1000,0.22,293.53
128,1000,0.30,428.78
256,1000,0.33,770.75
512,1000,0.38,1331.01
1024,1000,0.49,2096.17
2048,1000,0.74,2765.54
4096,1000,1.11,3684.26
8192,1000,1.85,4426.00
16384,1000,2.93,5582.29
32768,1000,4.73,6929.48
65536,640,8.34,7862.70
131072,320,15.11,8672.72
262144,160,14.99,17485.03
524288,80,29.17,17976.54
1048576,40,64.07,16365.66
2097152,20,151.23,13867.35
4194304,10,313.63,13373.50
8388608,5,891.93,9404.99
16777216,2,2273.15,7380.59
33554432,1,5210.10,6440.27
67108864,1,10428.35,6435.23
134217728,1,20827.47,6444.26
268435456,1,41573.59,6456.88
