pre.send,main.matrix,remain.matrix,total.comput,total
0.00824943,0.175843,0.00824993,0.184093,0.192342
0.00767235,0.174151,0.00767272,0.181824,0.189496
0.00764051,0.174741,0.00764084,0.182382,0.190022
0.00774488,0.176438,0.00774507,0.184183,0.191928
0.00765213,0.176199,0.00765245,0.183851,0.191503
0.00827406,0.174517,0.00827436,0.182791,0.191065
0.00824232,0.175009,0.00824263,0.183252,0.191494
0.00776648,0.177124,0.0077668,0.184891,0.192657
0.00825606,0.175211,0.00825619,0.183467,0.191723
0.00824954,0.17394,0.0082498,0.182189,0.190439
