#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.42,0.00
1,1000,0.39,2.54
2,1000,0.39,5.07
4,1000,0.39,10.14
8,1000,0.40,19.84
16,1000,0.39,40.62
32,1000,0.56,57.10
64,1000,0.55,115.37
128,1000,0.91,140.75
256,1000,0.94,270.95
512,1000,1.15,444.98
1024,1000,1.31,782.39
2048,1000,2.11,972.66
4096,1000,3.01,1358.57
8192,1000,4.82,1700.90
16384,1000,7.30,2244.95
32768,1000,12.73,2573.40
65536,640,22.97,2853.41
131072,320,41.84,3133.04
262144,160,15.70,16696.97
524288,80,28.89,18149.13
1048576,40,61.05,17174.34
2097152,20,150.51,13933.28
4194304,10,304.86,13758.03
8388608,5,622.06,13485.19
16777216,2,1922.38,8727.31
33554432,1,5608.83,5982.43
67108864,1,11854.62,5660.99
134217728,1,24146.76,5558.42
268435456,1,48104.76,5580.23
