#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.40,0.00
1,1000,0.40,2.52
2,1000,0.40,5.06
4,1000,0.40,10.05
8,1000,0.40,20.10
16,1000,0.41,39.10
32,1000,0.56,57.00
64,1000,0.56,115.01
128,1000,0.88,145.14
256,1000,0.93,275.08
512,1000,1.12,455.32
1024,1000,1.30,785.97
2048,1000,2.10,976.95
4096,1000,3.00,1365.98
8192,1000,4.73,1730.27
16384,1000,7.21,2272.61
32768,1000,12.87,2545.73
65536,640,23.19,2825.99
131072,320,43.41,3019.68
262144,160,13.77,19032.43
524288,80,26.28,19951.18
1048576,40,56.97,18406.32
2097152,20,141.33,14838.79
4194304,10,300.26,13969.11
8388608,5,631.02,13293.72
16777216,2,1916.72,8753.10
33554432,1,5728.57,5857.38
67108864,1,11864.16,5656.44
134217728,1,23710.81,5660.61
268435456,1,47371.25,5666.63
