#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.40,0.00
1,1000,0.40,2.50
2,1000,0.40,5.02
4,1000,0.40,10.08
8,1000,0.40,20.12
16,1000,0.40,40.05
32,1000,0.56,56.71
64,1000,0.57,111.49
128,1000,0.89,143.09
256,1000,0.94,271.70
512,1000,1.17,438.01
1024,1000,1.33,767.80
2048,1000,2.11,972.22
4096,1000,3.01,1359.55
8192,1000,4.79,1710.38
16384,1000,7.21,2272.05
32768,1000,12.71,2577.85
65536,640,23.11,2835.72
131072,320,42.21,3105.22
262144,160,13.21,19840.51
524288,80,23.63,22189.77
1048576,40,54.79,19138.23
2097152,20,138.23,15171.08
4194304,10,300.98,13935.43
8388608,5,629.11,13334.01
16777216,2,1888.63,8883.26
33554432,1,5464.31,6140.66
67108864,1,11924.96,5627.60
134217728,1,23708.37,5661.20
268435456,1,48075.87,5583.58
