#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.41,0.00
1,1000,0.41,2.43
2,1000,0.40,4.99
4,1000,0.40,9.96
8,1000,0.40,19.91
16,1000,0.40,39.67
32,1000,0.57,55.96
64,1000,0.56,114.27
128,1000,0.89,143.74
256,1000,0.93,274.08
512,1000,1.14,448.97
1024,1000,1.31,779.06
2048,1000,2.08,983.40
4096,1000,2.97,1376.91
8192,1000,4.91,1667.71
16384,1000,7.83,2092.58
32768,1000,13.62,2406.05
65536,640,25.32,2587.94
131072,320,45.05,2909.24
262144,160,14.71,17818.64
524288,80,26.25,19972.32
1048576,40,58.38,17961.74
2097152,20,140.12,14966.73
4194304,10,296.84,14130.05
8388608,5,620.53,13518.53
16777216,2,1881.13,8918.70
33554432,1,5470.23,6134.01
67108864,1,11871.30,5653.03
134217728,1,23693.42,5664.77
268435456,1,47270.71,5678.69
