#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.39,0.00
1,1000,0.40,2.50
2,1000,0.39,5.08
4,1000,0.39,10.19
8,1000,0.39,20.29
16,1000,0.40,40.46
32,1000,0.56,56.74
64,1000,0.56,114.13
128,1000,0.89,144.15
256,1000,0.95,269.61
512,1000,1.14,447.23
1024,1000,1.33,772.49
2048,1000,2.10,976.68
4096,1000,2.99,1368.55
8192,1000,4.73,1731.55
16384,1000,7.10,2309.20
32768,1000,12.80,2560.99
65536,640,22.88,2863.98
131072,320,42.17,3107.89
262144,160,13.11,19989.82
524288,80,23.43,22373.31
1048576,40,54.28,19319.11
2097152,20,138.90,15098.60
4194304,10,300.78,13944.97
8388608,5,622.03,13485.83
16777216,2,1950.00,8603.71
33554432,1,5510.17,6089.55
67108864,1,11793.05,5690.55
134217728,1,23711.51,5660.45
268435456,1,48085.98,5582.41
