#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.39,0.00
1,1000,0.39,2.53
2,1000,0.39,5.10
4,1000,0.39,10.23
8,1000,0.39,20.28
16,1000,0.40,39.66
32,1000,0.57,55.74
64,1000,0.57,112.73
128,1000,0.90,142.64
256,1000,0.93,276.51
512,1000,1.15,446.13
1024,1000,1.30,787.80
2048,1000,2.10,973.52
4096,1000,3.00,1365.71
8192,1000,4.77,1717.50
16384,1000,7.84,2090.62
32768,1000,13.56,2416.77
65536,640,23.98,2732.88
131072,320,45.18,2901.07
262144,160,15.73,16662.95
524288,80,28.69,18276.63
1048576,40,62.93,16662.69
2097152,20,149.44,14033.40
4194304,10,298.61,14045.99
8388608,5,622.81,13469.01
16777216,2,1919.42,8740.76
33554432,1,5547.97,6048.06
67108864,1,11853.15,5661.69
134217728,1,24101.53,5568.85
268435456,1,47467.19,5655.18
