#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.41,0.00
1,1000,0.40,2.47
2,1000,0.39,5.07
4,1000,0.40,10.08
8,1000,0.41,19.65
16,1000,0.40,40.34
32,1000,0.56,57.17
64,1000,0.55,115.87
128,1000,0.89,143.10
256,1000,0.93,276.48
512,1000,1.12,457.62
1024,1000,1.31,780.98
2048,1000,2.10,973.78
4096,1000,3.00,1364.80
8192,1000,4.81,1704.23
16384,1000,7.18,2282.95
32768,1000,12.76,2568.43
65536,640,23.54,2784.61
131072,320,42.96,3051.12
262144,160,14.38,18229.64
524288,80,25.93,20217.56
1048576,40,59.02,17765.86
2097152,20,144.06,14557.32
4194304,10,301.86,13894.99
8388608,5,622.13,13483.66
16777216,2,1910.57,8781.28
33554432,1,5509.33,6090.48
67108864,1,11835.73,5670.02
134217728,1,23675.55,5669.04
268435456,1,47408.36,5662.20
