#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.40,0.00
1,1000,0.40,2.51
2,1000,0.40,5.02
4,1000,0.40,10.03
8,1000,0.41,19.55
16,1000,0.40,40.17
32,1000,0.56,57.51
64,1000,0.55,115.46
128,1000,0.90,142.46
256,1000,0.93,274.11
512,1000,1.14,450.18
1024,1000,1.31,781.36
2048,1000,2.11,971.54
4096,1000,3.07,1335.25
8192,1000,4.81,1703.52
16384,1000,7.72,2123.53
32768,1000,13.28,2466.69
65536,640,24.39,2687.09
131072,320,43.18,3035.55
262144,160,13.83,18948.23
524288,80,25.39,20653.12
1048576,40,55.55,18877.89
2097152,20,138.96,15092.07
4194304,10,300.74,13946.57
8388608,5,617.67,13581.06
16777216,2,1894.11,8857.56
33554432,1,5592.53,5999.87
67108864,1,11892.82,5642.81
134217728,1,23875.49,5621.57
268435456,1,47396.76,5663.58
