#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.39,0.00
1,1000,0.39,2.54
2,1000,0.40,4.96
4,1000,0.39,10.18
8,1000,0.39,20.29
16,1000,0.40,39.91
32,1000,0.56,57.59
64,1000,0.55,115.78
128,1000,0.90,142.83
256,1000,0.95,270.06
512,1000,1.14,447.72
1024,1000,1.29,792.22
2048,1000,2.10,973.12
4096,1000,2.99,1369.01
8192,1000,4.79,1711.06
16384,1000,7.30,2243.65
32768,1000,13.10,2501.21
65536,640,22.91,2861.00
131072,320,42.58,3078.54
262144,160,13.75,19059.75
524288,80,24.45,21439.44
1048576,40,56.85,18444.79
2097152,20,140.28,14949.39
4194304,10,297.98,14075.71
8388608,5,623.59,13452.09
16777216,2,1936.19,8665.06
33554432,1,5528.97,6068.84
67108864,1,11803.13,5685.68
134217728,1,23726.51,5656.87
268435456,1,47327.97,5671.81
