#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.40,0.00
1,1000,0.40,2.51
2,1000,0.39,5.07
4,1000,0.40,10.04
8,1000,0.40,20.22
16,1000,0.40,40.38
32,1000,0.56,57.44
64,1000,0.57,112.10
128,1000,0.89,143.59
256,1000,0.94,271.03
512,1000,1.19,431.67
1024,1000,1.38,741.12
2048,1000,2.11,971.15
4096,1000,3.16,1296.90
8192,1000,5.11,1602.94
16384,1000,8.29,1975.17
32768,1000,14.41,2273.72
65536,640,25.36,2584.52
131072,320,47.22,2775.54
262144,160,15.30,17130.79
524288,80,27.85,18825.96
1048576,40,61.20,17132.64
2097152,20,145.89,14374.52
4194304,10,300.44,13960.52
8388608,5,620.30,13523.50
16777216,2,2038.01,8232.14
33554432,1,5582.10,6011.08
67108864,1,11914.53,5632.52
134217728,1,23719.03,5658.65
268435456,1,47457.66,5656.31
