#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.41,0.00
1,1000,0.40,2.53
2,1000,0.40,5.06
4,1000,0.39,10.14
8,1000,0.41,19.65
16,1000,0.40,40.30
32,1000,0.56,56.73
64,1000,0.55,115.59
128,1000,0.91,140.66
256,1000,0.95,270.54
512,1000,1.16,442.73
1024,1000,1.30,789.46
2048,1000,2.10,977.18
4096,1000,3.01,1362.91
8192,1000,4.67,1755.61
16384,1000,7.12,2299.81
32768,1000,12.34,2654.86
65536,640,24.75,2648.41
131072,320,45.32,2892.25
262144,160,15.70,16693.52
524288,80,28.42,18447.40
1048576,40,63.05,16630.52
2097152,20,143.41,14623.00
4194304,10,292.82,14323.85
8388608,5,619.94,13531.40
16777216,2,1899.40,8832.90
33554432,1,5508.10,6091.84
67108864,1,11780.65,5696.54
134217728,1,23707.87,5661.31
268435456,1,47330.65,5671.49
