#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.41,0.00
1,1000,0.40,2.47
2,1000,0.40,5.02
4,1000,0.40,10.08
8,1000,0.40,19.75
16,1000,0.39,40.71
32,1000,0.56,57.47
64,1000,0.55,115.34
128,1000,0.89,143.71
256,1000,0.94,271.54
512,1000,1.18,435.19
1024,1000,1.35,756.53
2048,1000,2.11,971.59
4096,1000,3.01,1359.14
8192,1000,4.82,1700.60
16384,1000,7.36,2226.68
32768,1000,13.14,2492.86
65536,640,24.82,2640.02
131072,320,44.93,2917.52
262144,160,14.37,18245.58
524288,80,25.70,20401.67
1048576,40,59.21,17709.22
2097152,20,144.36,14526.98
4194304,10,297.53,14097.21
8388608,5,613.86,13665.23
16777216,2,1891.86,8868.10
33554432,1,5446.16,6161.11
67108864,1,11831.34,5672.13
134217728,1,23714.01,5659.85
268435456,1,47349.16,5669.28
