1,2,3,4,5,6,7,8,9,10,11,12,13,14
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,4.10766134600,4.10727217700,3.81817327300,3.98941694100,Residual,44039999.9650,MLUPs,2524.06396893
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,4.10622676600,4.10620657600,3.82001718800,3.99128353600,Residual,7333333.33330,MLUPs,2524.94579351
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,4.10559577000,4.10558474800,3.81836815000,3.99103730200,Residual,1561728.39459,MLUPs,2525.33385672
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,4.10607618900,4.10606126800,3.81936711600,3.99104219600,Residual,463991.769447,MLUPs,2525.03838769
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,4.10582908400,4.10581672400,3.81972313800,3.99190809200,Residual,190029.149517,MLUPs,2525.19035447
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,4.10652764300,4.10649725200,3.81886344900,3.99148884900,Residual,97907.8286931,MLUPs,2524.76079582
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,4.10757335100,4.10755620100,3.82014084900,3.99267159500,Residual,58277.9959096,MLUPs,2524.11804100
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,4.10868569000,4.10865536600,3.82071408300,3.99364788600,Residual,38053.5576305,MLUPs,2523.43468989
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,4.10947934200,4.10850552600,3.82100252000,3.99448718400,Residual,26481.6321130,MLUPs,2522.94734616
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,4.10785432700,4.10784016400,3.82030803500,3.99304214000,Residual,19309.3628566,MLUPs,2523.94539209
