pre.send,main.matrix,remain.matrix,total.comput,total
0.00734659,0.151604,0.0139122,0.165516,0.172862
0.00778819,0.151518,0.0143255,0.165844,0.173632
0.00792205,0.152011,0.0144822,0.166493,0.174415
0.00778852,0.152323,0.0142746,0.166597,0.174386
0.00786223,0.151212,0.0143327,0.165545,0.173407
0.0078137,0.151083,0.0142615,0.165344,0.173158
0.00792148,0.152436,0.014454,0.16689,0.174811
0.00782884,0.158675,0.0143971,0.173072,0.180901
0.00725589,0.149997,0.0137431,0.163741,0.170996
0.00776959,0.1507,0.0142817,0.164982,0.172751
