pre.send,main.matrix,remain.matrix,total.comput,total
0.00726354,0.254949,0.0278398,0.282788,0.290052
0.00792358,0.25955,0.0287214,0.288271,0.296195
0.00726865,0.259689,0.0279624,0.287652,0.29492
0.00720816,0.256851,0.0278129,0.284664,0.291872
0.00778781,0.25423,0.0282784,0.282508,0.290296
0.00734352,0.258406,0.0282057,0.286612,0.293955
0.00780167,0.255892,0.0283897,0.284281,0.292083
0.00782062,0.25557,0.0284482,0.284019,0.291839
0.007813,0.256725,0.0286171,0.285342,0.293155
0.00778922,0.255479,0.0283286,0.283808,0.291597
