pre.send,main.matrix,remain.matrix,total.comput,total
0.00817001,0.19079,0.0111745,0.201964,0.210134
0.00826781,0.190917,0.0112717,0.202189,0.210456
0.00751411,0.188923,0.0104963,0.19942,0.206934
0.00810611,0.189073,0.0110996,0.200173,0.208279
0.00754199,0.187913,0.0105369,0.19845,0.205992
0.00809517,0.190033,0.0110804,0.201114,0.209209
0.00823157,0.192747,0.0112505,0.203998,0.212229
0.00759498,0.188816,0.0105826,0.199399,0.206994
0.00758493,0.188926,0.0105433,0.19947,0.207055
0.00813805,0.190085,0.0111071,0.201192,0.20933
