pre.send,main.matrix,remain.matrix,total.comput,total
0.00768594,0.156859,0.00768623,0.164546,0.172232
0.00760664,0.158451,0.00760686,0.166058,0.173665
0.00773933,0.16021,0.00773971,0.167949,0.175689
0.00765064,0.158794,0.00765092,0.166445,0.174096
0.00780684,0.15894,0.00780725,0.166748,0.174555
0.00770127,0.157628,0.00770147,0.16533,0.173031
0.00827313,0.156279,0.00827361,0.164553,0.172826
0.00767514,0.157431,0.00767545,0.165107,0.172782
0.00778689,0.158716,0.00778731,0.166503,0.17429
0.00824079,0.15645,0.00824108,0.164691,0.172932
