pre.send,main.matrix,remain.matrix,total.comput,total
0.00761515,0.194111,0.00761544,0.201726,0.209341
0.00768343,0.194273,0.00768375,0.201957,0.20964
0.00762356,0.20075,0.00762404,0.208374,0.215998
0.00763777,0.193025,0.00763798,0.200662,0.2083
0.00767077,0.19295,0.00767115,0.200621,0.208292
0.00772284,0.194635,0.00772316,0.202358,0.210081
0.00823995,0.194493,0.00824053,0.202734,0.210974
0.00769936,0.193891,0.00769966,0.201591,0.20929
0.0077951,0.195791,0.00779546,0.203587,0.211382
0.00770785,0.193675,0.00770824,0.201384,0.209091
