1,2,3,4,5,6,7,8,9,10,11,12,13,14
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,4.08403484100,4.08368865600,3.80448577500,3.96417939800,Residual,67066666.6135,MLUPs,2538.66590361
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,4.08164630000,4.08162615700,3.80279963200,3.96471751500,Residual,11166666.6666,MLUPs,2540.15150700
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,4.08231700000,4.08229562800,3.80287749700,3.96539433900,Residual,2378086.41904,MLUPs,2539.73417547
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,4.08224861400,4.08222542900,3.80250664200,3.96537094200,Residual,706532.921676,MLUPs,2539.77672120
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,4.08175245100,4.08173745000,3.80255661800,3.96473546900,Residual,289362.568585,MLUPs,2540.08544723
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,4.08349542700,4.08347856200,3.80280784600,3.96664952900,Residual,149086.920963,MLUPs,2539.00125159
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,4.08329888500,4.08328201500,3.80197324900,3.96652966500,Residual,88741.4937718,MLUPs,2539.12346169
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,4.08338560700,4.08337042000,3.80299356900,3.96664894200,Residual,57945.1900278,MLUPs,2539.06953637
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,4.08312691100,4.08310967300,3.80304445600,3.96613120600,Residual,40324.3034450,MLUPs,2539.23040503
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,4.08554115800,4.08553471300,3.80368977400,3.96887731700,Residual,29402.8934406,MLUPs,2537.72991118
