#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,5.13,0.00
1,1000,5.21,0.19
2,1000,5.22,0.38
4,1000,5.21,0.77
8,1000,5.22,1.53
16,1000,5.22,3.06
32,1000,5.23,6.12
64,1000,5.24,12.20
128,1000,5.29,24.18
256,1000,5.31,48.17
512,1000,5.37,95.43
1024,1000,6.01,170.35
2048,1000,5.76,355.70
4096,1000,6.66,614.94
8192,1000,7.16,1143.65
16384,1000,9.22,1776.42
32768,1000,15.16,2161.80
65536,640,29.39,2229.63
131072,320,41.61,3149.77
262144,160,60.94,4301.83
524288,80,94.07,5573.16
1048576,40,156.72,6690.79
2097152,20,285.60,7342.97
4194304,10,606.35,6917.25
8388608,5,1461.02,5741.60
16777216,2,3163.49,5303.38
33554432,1,6354.92,5280.07
67108864,1,12726.88,5273.00
134217728,1,25298.39,5305.39
268435456,1,50443.83,5321.47
