#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,12.84,0.00
1,1000,12.92,0.08
2,1000,12.46,0.16
4,1000,12.43,0.32
8,1000,12.91,0.62
16,1000,130.08,0.12
32,1000,49.96,0.64
64,1000,53.00,1.21
128,1000,65.09,1.97
256,1000,5.05,50.69
512,1000,47.47,10.79
1024,1000,8.28,123.69
2048,1000,13.94,146.94
4096,1000,6.71,609.99
8192,1000,7.19,1139.47
16384,1000,9.35,1751.79
32768,1000,15.03,2179.92
65536,640,29.20,2244.24
131072,320,41.55,3154.54
262144,160,61.11,4290.01
524288,80,94.22,5564.42
1048576,40,157.16,6672.23
2097152,20,302.55,6931.60
4194304,10,598.85,7003.98
8388608,5,1470.52,5704.53
16777216,2,3156.06,5315.88
33554432,1,6339.41,5292.99
67108864,1,12694.87,5286.30
134217728,1,25291.43,5306.85
268435456,1,50178.19,5349.64
