#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,5.35,0.00
1,1000,5.42,0.18
2,1000,5.43,0.37
4,1000,5.45,0.73
8,1000,5.41,1.48
16,1000,5.45,2.94
32,1000,5.40,5.92
64,1000,5.45,11.74
128,1000,5.52,23.19
256,1000,5.55,46.09
512,1000,5.62,91.12
1024,1000,6.27,163.39
2048,1000,6.03,339.38
4096,1000,7.04,581.63
8192,1000,7.48,1095.70
16384,1000,9.68,1692.56
32768,1000,15.89,2062.16
65536,640,30.24,2166.99
131072,320,43.28,3028.24
262144,160,61.78,4243.43
524288,80,95.93,5465.17
1048576,40,160.88,6517.66
2097152,20,309.95,6766.09
4194304,10,609.35,6883.21
8388608,5,1506.45,5568.48
16777216,2,3261.22,5144.47
33554432,1,6539.58,5130.97
67108864,1,13003.67,5160.77
134217728,1,25363.19,5291.83
268435456,1,50015.98,5366.99
