#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,5.28,0.00
1,1000,5.36,0.19
2,1000,5.36,0.37
4,1000,5.34,0.75
8,1000,5.35,1.50
16,1000,5.35,2.99
32,1000,5.37,5.96
64,1000,5.39,11.88
128,1000,5.43,23.56
256,1000,5.47,46.83
512,1000,5.48,93.51
1024,1000,6.04,169.51
2048,1000,5.89,347.60
4096,1000,6.79,602.83
8192,1000,7.29,1123.10
16384,1000,9.31,1759.37
32768,1000,15.39,2129.60
65536,640,29.42,2227.36
131072,320,41.67,3145.21
262144,160,61.38,4271.16
524288,80,95.04,5516.75
1048576,40,157.93,6639.63
2097152,20,306.17,6849.62
4194304,10,611.39,6860.23
8388608,5,1454.43,5767.64
16777216,2,3169.92,5292.63
33554432,1,6351.85,5282.63
67108864,1,12653.54,5303.56
134217728,1,25298.26,5305.41
268435456,1,50036.17,5364.83
