#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,5.45,0.00
1,1000,5.19,0.19
2,1000,5.20,0.38
4,1000,5.19,0.77
8,1000,5.19,1.54
16,1000,5.20,3.08
32,1000,5.22,6.13
64,1000,5.24,12.22
128,1000,5.28,24.26
256,1000,5.29,48.42
512,1000,5.33,96.10
1024,1000,5.95,172.21
2048,1000,5.79,353.67
4096,1000,6.65,615.97
8192,1000,7.15,1145.13
16384,1000,9.20,1780.81
32768,1000,15.15,2162.76
65536,640,29.23,2242.37
131072,320,41.47,3160.83
262144,160,60.92,4303.27
524288,80,94.47,5549.81
1048576,40,156.34,6707.22
2097152,20,302.37,6935.67
4194304,10,613.01,6842.18
8388608,5,1460.72,5742.81
16777216,2,3155.47,5316.87
33554432,1,6367.82,5269.37
67108864,1,12695.91,5285.87
134217728,1,25348.15,5294.97
268435456,1,50181.23,5349.32
