1,2,3,4,5,6,7,8,9,10,11,12,13,14
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93808897600,1.93692162200,1.88194910800,1.88773806400,Residual,14023333.3223,MLUPs,891.599932407
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93628228700,1.93628078300,1.88209110200,1.88835766200,Residual,2333333.33332,MLUPs,892.431858517
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93575083300,1.93574431100,1.88190107700,1.88778362400,Residual,496913.580084,MLUPs,892.676872737
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93646230200,1.93646006400,1.88203748300,1.88846818700,Residual,147633.744826,MLUPs,892.348897376
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93559536700,1.93559224700,1.88180171200,1.88771059200,Residual,60463.8203021,MLUPs,892.748572073
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93610181400,1.93609527800,1.88195248800,1.88814853900,Residual,31152.4909488,MLUPs,892.515046215
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93581927900,1.93581697700,1.88178573800,1.88788657500,Residual,18542.9986988,MLUPs,892.645309790
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93612077500,1.93611345600,1.88187669300,1.88822631100,Residual,12107.9501550,MLUPs,892.506305553
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93566672100,1.93565991900,1.88172702500,1.88770737900,Residual,8425.97385390,MLUPs,892.715662905
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93634088300,1.93633773500,1.88200185800,1.88841571100,Residual,6143.88818188,MLUPs,892.404852457
