numproc,exec-time,init-time
51,7.5457e-05,1.01e-07
51,7.56368e-05,1.54e-07
51,7.56058e-05,1.52e-07
51,7.55623e-05,1.27e-07
51,7.55083e-05,5.6e-08
51,7.54427e-05,1.42e-07
51,7.57876e-05,1.34e-07
51,7.53532e-05,3.78e-07
51,7.5483e-05,1.03e-07
51,7.54001e-05,1.4e-07
