pre.send,main.matrix,remain.matrix,total.comput,total
0.00760899,0.187771,0.00760961,0.195381,0.20299
0.00755643,0.186645,0.00755679,0.194202,0.201758
0.0075762,0.185626,0.00757649,0.193202,0.200778
0.0076056,0.187841,0.0076058,0.195446,0.203052
0.00756918,0.187431,0.00756949,0.195,0.202569
0.00765066,0.186083,0.00765097,0.193734,0.201385
0.00761194,0.187685,0.00761222,0.195298,0.20291
0.00758697,0.186008,0.00758727,0.193595,0.201182
0.00761305,0.187922,0.00761345,0.195535,0.203148
0.00756264,0.186789,0.00756319,0.194352,0.201915
