pre.send,main.matrix,remain.matrix,total.comput,total
0.00720519,0.151394,0.0140198,0.165413,0.172619
0.00785753,0.15268,0.0148014,0.167481,0.175339
0.00734295,0.161435,0.014253,0.175688,0.183031
0.00778766,0.153757,0.0155984,0.169355,0.177143
0.00783043,0.150408,0.0146613,0.165069,0.1729
0.00785356,0.151241,0.0147446,0.165985,0.173839
0.00735487,0.152201,0.014313,0.166514,0.173869
0.00785753,0.15121,0.0147789,0.165989,0.173847
0.00783208,0.150462,0.0146693,0.165131,0.172963
0.00784024,0.15242,0.0146925,0.167112,0.174953
