1,2,3,4,5,6,7,8,9,10,11,12,13,14
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.97685893300,1.97565496700,1.89925339800,1.92135457800,Residual,25046666.6470,MLUPs,1311.17094737
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.97363061800,1.97361911100,1.89896937400,1.92122525700,Residual,4166666.66665,MLUPs,1313.31566118
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.97554167900,1.97553872500,1.90070728800,1.92294562600,Residual,887345.678726,MLUPs,1312.04521147
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.97538517700,1.97538241700,1.90053115900,1.92287331600,Residual,263631.687181,MLUPs,1312.14915966
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.97381967200,1.97381614000,1.89931308600,1.92135349000,Residual,107971.107683,MLUPs,1313.18987077
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.97447065300,1.97446322500,1.89972874200,1.92195828900,Residual,55629.4481235,MLUPs,1312.75691338
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.97360168000,1.97359389000,1.89916713300,1.92119556500,Residual,33112.4976765,MLUPs,1313.33491771
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.97377647800,1.97376877000,1.89906441700,1.92134217800,Residual,21621.3395628,MLUPs,1313.21860854
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.97420786600,1.97420150900,1.89985205100,1.92177482800,Residual,15046.3818815,MLUPs,1312.93165458
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.97401310000,1.97400462100,1.89932083300,1.92154319200,Residual,10971.2288966,MLUPs,1313.06119498
