pre.send,main.matrix,remain.matrix,total.comput,total
0.00789965,0.242369,0.016593,0.258962,0.266862
0.00800642,0.23994,0.0166577,0.256598,0.264604
0.00780774,0.23337,0.0164309,0.249801,0.257608
0.00725691,0.233672,0.0159825,0.249655,0.256911
0.00782163,0.233176,0.0165063,0.249683,0.257504
0.00723116,0.232177,0.0158158,0.247993,0.255224
0.00724372,0.234751,0.0157947,0.250545,0.257789
0.00834868,0.23282,0.017003,0.249823,0.258172
0.00783332,0.233649,0.0165576,0.250206,0.25804
0.00775209,0.233962,0.016319,0.250281,0.258033
