#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.41,0.00
1,1000,0.39,2.56
2,1000,0.39,5.13
4,1000,0.39,10.18
8,1000,0.39,20.41
16,1000,0.39,41.09
32,1000,0.56,57.50
64,1000,0.56,115.06
128,1000,0.88,145.70
256,1000,0.91,279.98
512,1000,1.12,455.14
1024,1000,1.31,784.48
2048,1000,2.11,971.96
4096,1000,3.06,1338.41
8192,1000,4.91,1669.02
16384,1000,7.70,2127.64
32768,1000,14.41,2273.79
65536,640,25.54,2565.92
131072,320,47.83,2740.38
262144,160,15.19,17255.20
524288,80,28.03,18706.90
1048576,40,60.05,17461.56
2097152,20,144.84,14478.96
4194304,10,299.38,14010.12
8388608,5,619.51,13540.82
16777216,2,1957.44,8570.99
33554432,1,5623.11,5967.24
67108864,1,11906.31,5636.41
134217728,1,23859.39,5625.36
268435456,1,47556.94,5644.51
