#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.41,0.00
1,1000,0.40,2.51
2,1000,0.40,5.01
4,1000,0.40,10.03
8,1000,0.41,19.68
16,1000,0.40,40.12
32,1000,0.56,57.22
64,1000,0.57,112.44
128,1000,0.90,142.14
256,1000,0.94,272.61
512,1000,1.16,442.34
1024,1000,1.33,772.18
2048,1000,2.10,976.31
4096,1000,3.01,1360.17
8192,1000,4.71,1739.34
16384,1000,7.29,2246.49
32768,1000,12.58,2604.78
65536,640,23.14,2831.71
131072,320,43.49,3014.01
262144,160,13.10,20018.52
524288,80,24.94,21021.93
1048576,40,55.13,19019.47
2097152,20,138.37,15155.84
4194304,10,310.33,13515.52
8388608,5,613.05,13683.45
16777216,2,1894.48,8855.86
33554432,1,5573.83,6019.99
67108864,1,11924.68,5627.73
134217728,1,23834.49,5631.24
268435456,1,47609.65,5638.26
