#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.41,0.00
1,1000,0.40,2.48
2,1000,0.40,5.02
4,1000,0.40,10.06
8,1000,0.40,20.07
16,1000,0.41,39.10
32,1000,0.56,56.83
64,1000,0.56,114.33
128,1000,0.91,139.94
256,1000,0.97,264.97
512,1000,1.15,447.15
1024,1000,1.32,775.02
2048,1000,2.13,963.27
4096,1000,3.03,1350.48
8192,1000,4.85,1688.03
16384,1000,7.41,2212.25
32768,1000,13.73,2387.41
65536,640,24.51,2673.71
131072,320,44.72,2930.69
262144,160,14.70,17830.33
524288,80,26.16,20043.18
1048576,40,59.87,17514.57
2097152,20,146.84,14281.75
4194304,10,303.07,13839.54
8388608,5,623.68,13450.25
16777216,2,1943.58,8632.13
33554432,1,5585.48,6007.44
67108864,1,12174.88,5512.08
134217728,1,23934.85,5607.63
268435456,1,47787.70,5617.25
