#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.40,0.00
1,1000,0.40,2.51
2,1000,0.39,5.08
4,1000,0.40,9.96
8,1000,0.39,20.49
16,1000,0.40,39.56
32,1000,0.58,55.65
64,1000,0.56,114.04
128,1000,0.89,144.06
256,1000,0.96,267.68
512,1000,1.15,446.08
1024,1000,1.33,770.09
2048,1000,2.10,973.86
4096,1000,3.02,1356.68
8192,1000,4.73,1733.63
16384,1000,7.17,2285.18
32768,1000,12.44,2633.04
65536,640,22.99,2851.09
131072,320,41.91,3127.59
262144,160,13.18,19894.36
524288,80,23.20,22598.29
1048576,40,54.50,19241.12
2097152,20,138.60,15131.05
4194304,10,297.33,14106.74
8388608,5,620.46,13520.07
16777216,2,1915.26,8759.76
33554432,1,5533.10,6064.31
67108864,1,11849.93,5663.23
134217728,1,23801.38,5639.07
268435456,1,47525.86,5648.20
