#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.40,0.00
1,1000,0.39,2.55
2,1000,0.39,5.12
4,1000,0.39,10.33
8,1000,0.39,20.44
16,1000,0.39,40.90
32,1000,0.56,57.01
64,1000,0.56,114.18
128,1000,0.91,140.13
256,1000,0.99,259.58
512,1000,1.17,436.38
1024,1000,1.31,781.23
2048,1000,2.10,973.04
4096,1000,3.01,1360.84
8192,1000,4.81,1704.84
16384,1000,7.20,2274.53
32768,1000,12.52,2616.51
65536,640,23.11,2836.21
131072,320,42.01,3119.70
262144,160,14.14,18543.81
524288,80,25.34,20688.23
1048576,40,56.77,18469.33
2097152,20,138.81,15108.41
4194304,10,298.75,14039.49
8388608,5,620.12,13527.37
16777216,2,1935.04,8670.19
33554432,1,5551.44,6044.27
67108864,1,11846.32,5664.95
134217728,1,23798.13,5639.84
268435456,1,47459.43,5656.10
