#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.42,0.00
1,1000,0.41,2.47
2,1000,0.39,5.12
4,1000,0.39,10.20
8,1000,0.41,19.73
16,1000,0.39,40.80
32,1000,0.55,58.16
64,1000,0.56,115.12
128,1000,0.89,144.43
256,1000,0.95,270.17
512,1000,1.11,459.44
1024,1000,1.31,780.06
2048,1000,2.10,975.28
4096,1000,2.99,1369.69
8192,1000,4.80,1706.11
16384,1000,7.21,2270.89
32768,1000,13.91,2355.91
65536,640,24.93,2628.74
131072,320,46.62,2811.68
262144,160,14.27,18368.84
524288,80,28.77,18221.06
1048576,40,59.51,17620.52
2097152,20,143.60,14604.59
4194304,10,298.32,14059.93
8388608,5,616.98,13596.23
16777216,2,1892.43,8865.46
33554432,1,5558.69,6036.39
67108864,1,11950.85,5615.40
134217728,1,23778.02,5644.61
268435456,1,47449.81,5657.25
