#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.40,0.00
1,1000,0.39,2.55
2,1000,0.39,5.10
4,1000,0.39,10.14
8,1000,0.39,20.50
16,1000,0.39,40.51
32,1000,0.56,56.91
64,1000,0.55,115.58
128,1000,0.89,143.77
256,1000,0.97,264.93
512,1000,1.19,430.96
1024,1000,1.36,750.23
2048,1000,2.10,973.30
4096,1000,3.01,1359.63
8192,1000,4.73,1731.63
16384,1000,7.27,2252.99
32768,1000,12.64,2592.84
65536,640,22.81,2872.81
131072,320,43.44,3017.57
262144,160,14.70,17835.05
524288,80,27.24,19246.24
1048576,40,62.75,16711.42
2097152,20,149.75,14003.97
4194304,10,310.96,13488.43
8388608,5,612.69,13691.51
16777216,2,1909.88,8784.45
33554432,1,5486.00,6116.37
67108864,1,11856.92,5659.89
134217728,1,24241.47,5536.70
268435456,1,47496.25,5651.72
