#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.40,0.00
1,1000,0.40,2.50
2,1000,0.40,4.96
4,1000,0.40,10.05
8,1000,0.40,19.96
16,1000,0.41,39.22
32,1000,0.57,56.04
64,1000,0.57,113.18
128,1000,0.89,143.16
256,1000,0.94,272.22
512,1000,1.17,437.64
1024,1000,1.36,752.93
2048,1000,2.10,975.82
4096,1000,3.02,1358.51
8192,1000,4.75,1724.63
16384,1000,7.19,2278.38
32768,1000,12.42,2639.17
65536,640,22.85,2867.54
131072,320,41.89,3129.24
262144,160,13.08,20044.32
524288,80,22.87,22921.30
1048576,40,54.16,19360.21
2097152,20,137.33,15270.34
4194304,10,298.61,14046.00
8388608,5,621.09,13506.22
16777216,2,1963.74,8543.51
33554432,1,5557.01,6038.22
67108864,1,11871.05,5653.15
134217728,1,23881.45,5620.17
268435456,1,47566.02,5643.43
