#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.40,0.00
1,1000,0.39,2.53
2,1000,0.39,5.06
4,1000,0.39,10.15
8,1000,0.40,19.98
16,1000,0.40,40.39
32,1000,0.57,56.28
64,1000,0.57,113.20
128,1000,0.89,144.56
256,1000,0.97,264.08
512,1000,1.15,445.20
1024,1000,1.32,777.32
2048,1000,2.11,969.15
4096,1000,3.01,1360.73
8192,1000,4.70,1743.57
16384,1000,7.11,2302.77
32768,1000,12.44,2634.89
65536,640,22.77,2877.87
131072,320,41.42,3164.70
262144,160,13.14,19949.11
524288,80,23.49,22321.97
1048576,40,54.00,19417.11
2097152,20,138.74,15115.45
4194304,10,301.80,13897.63
8388608,5,624.31,13436.54
16777216,2,1925.73,8712.12
33554432,1,5516.03,6083.08
67108864,1,11855.95,5660.35
134217728,1,24372.00,5507.05
268435456,1,48317.91,5555.61
