#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.40,0.00
1,1000,0.40,2.51
2,1000,0.40,4.99
4,1000,0.40,9.99
8,1000,0.39,20.30
16,1000,0.39,40.58
32,1000,0.56,57.01
64,1000,0.56,113.78
128,1000,0.87,147.52
256,1000,0.93,274.04
512,1000,1.15,446.01
1024,1000,1.33,769.13
2048,1000,2.11,971.76
4096,1000,3.01,1362.44
8192,1000,4.76,1722.07
16384,1000,7.11,2304.60
32768,1000,12.47,2626.70
65536,640,22.23,2948.02
131072,320,40.83,3210.58
262144,160,13.55,19344.01
524288,80,25.71,20393.97
1048576,40,57.50,18235.76
2097152,20,141.16,14856.89
4194304,10,300.31,13966.51
8388608,5,610.29,13745.30
16777216,2,1955.60,8579.08
33554432,1,5503.71,6096.69
67108864,1,11797.74,5688.28
134217728,1,23768.10,5646.97
268435456,1,47426.75,5660.00
