#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.53,0.00
1,1000,0.63,1.59
2,1000,0.63,3.17
4,1000,0.62,6.41
8,1000,0.61,13.06
16,1000,0.69,23.33
32,1000,0.74,43.15
64,1000,0.92,69.20
128,1000,1.10,116.44
256,1000,1.16,221.37
512,1000,1.11,459.78
1024,1000,1.35,756.44
2048,1000,1.83,1116.62
4096,1000,3.04,1348.03
8192,1000,3.28,2499.11
16384,1000,3.79,4325.33
32768,1000,4.87,6734.90
65536,640,6.89,9516.55
131072,320,11.00,11919.68
262144,160,20.03,13089.72
524288,80,40.00,13107.51
1048576,40,95.92,10931.75
2097152,20,216.13,9703.01
4194304,10,407.29,10297.97
8388608,5,900.98,9310.54
16777216,2,3233.36,5188.79
33554432,1,8484.19,3954.94
67108864,1,17033.92,3939.72
134217728,1,34036.77,3943.32
268435456,1,68112.63,3941.05
