#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.55,0.00
1,1000,0.63,1.60
2,1000,0.64,3.15
4,1000,0.63,6.35
8,1000,0.63,12.78
16,1000,0.68,23.52
32,1000,0.72,44.65
64,1000,0.88,72.32
128,1000,1.08,118.64
256,1000,1.22,210.17
512,1000,1.24,414.34
1024,1000,1.50,680.51
2048,1000,1.67,1229.62
4096,1000,2.93,1398.74
8192,1000,3.21,2552.15
16384,1000,3.85,4250.62
32768,1000,4.99,6562.81
65536,640,6.95,9433.27
131072,320,10.57,12402.61
262144,160,19.93,13152.40
524288,80,40.15,13059.02
1048576,40,96.88,10823.18
2097152,20,215.42,9735.25
4194304,10,407.64,10289.22
8388608,5,900.56,9314.91
16777216,2,3247.53,5166.15
33554432,1,8457.76,3967.30
67108864,1,17031.62,3940.25
134217728,1,34546.29,3885.16
268435456,1,68414.40,3923.67
