#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.54,0.00
1,1000,0.63,1.59
2,1000,0.64,3.10
4,1000,0.64,6.21
8,1000,0.63,12.62
16,1000,0.67,24.00
32,1000,0.71,45.37
64,1000,0.94,68.01
128,1000,1.06,120.22
256,1000,1.16,220.55
512,1000,1.22,418.92
1024,1000,1.38,744.55
2048,1000,1.79,1142.42
4096,1000,2.88,1420.54
8192,1000,3.31,2472.72
16384,1000,3.56,4601.49
32768,1000,4.94,6636.39
65536,640,6.14,10679.45
131072,320,11.38,11521.20
262144,160,20.19,12981.66
524288,80,40.81,12846.66
1048576,40,95.06,11030.63
2097152,20,217.77,9629.95
4194304,10,421.77,9944.48
8388608,5,892.52,9398.80
16777216,2,3250.76,5161.02
33554432,1,8484.75,3954.68
67108864,1,17063.09,3932.98
134217728,1,34075.90,3938.79
268435456,1,69107.02,3884.34
