#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.54,0.00
1,1000,0.61,1.64
2,1000,0.62,3.24
4,1000,0.61,6.51
8,1000,0.61,13.17
16,1000,0.65,24.53
32,1000,0.74,43.48
64,1000,0.86,74.77
128,1000,1.01,127.27
256,1000,1.19,215.81
512,1000,0.99,515.93
1024,1000,1.44,710.94
2048,1000,1.66,1234.05
4096,1000,2.68,1527.61
8192,1000,3.25,2522.51
16384,1000,3.55,4620.38
32768,1000,4.70,6965.39
65536,640,6.17,10628.19
131072,320,11.62,11276.59
262144,160,20.14,13017.21
524288,80,41.20,12725.58
1048576,40,95.58,10970.14
2097152,20,216.96,9666.18
4194304,10,408.63,10264.34
8388608,5,898.77,9333.39
16777216,2,3246.28,5168.13
33554432,1,8453.12,3969.47
67108864,1,17091.57,3926.43
134217728,1,34084.87,3937.75
268435456,1,68026.24,3946.06
