#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.54,0.00
1,1000,0.64,1.56
2,1000,0.64,3.13
4,1000,0.65,6.17
8,1000,0.64,12.54
16,1000,0.67,23.72
32,1000,0.76,42.33
64,1000,0.87,73.23
128,1000,1.04,123.00
256,1000,1.21,211.17
512,1000,1.19,431.72
1024,1000,1.48,692.53
2048,1000,1.81,1134.34
4096,1000,2.84,1442.74
8192,1000,3.19,2566.18
16384,1000,3.75,4370.46
32768,1000,4.63,7071.97
65536,640,6.59,9937.61
131072,320,10.36,12654.82
262144,160,20.10,13044.78
524288,80,39.88,13146.96
1048576,40,96.05,10917.20
2097152,20,216.03,9707.89
4194304,10,408.27,10273.29
8388608,5,894.37,9379.30
16777216,2,3244.87,5170.38
33554432,1,8474.60,3959.41
67108864,1,17064.42,3932.68
134217728,1,34052.70,3941.47
268435456,1,68333.80,3928.30
