#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.54,0.00
1,1000,0.61,1.65
2,1000,0.59,3.38
4,1000,0.59,6.75
8,1000,0.60,13.37
16,1000,0.64,25.00
32,1000,0.73,43.55
64,1000,0.87,73.41
128,1000,1.02,125.07
256,1000,1.17,219.49
512,1000,1.18,435.39
1024,1000,1.37,746.21
2048,1000,1.71,1196.43
4096,1000,2.62,1561.91
8192,1000,3.16,2588.56
16384,1000,3.43,4776.41
32768,1000,4.67,7023.01
65536,640,6.05,10832.85
131072,320,9.84,13319.29
262144,160,17.71,14803.23
524288,80,36.67,14296.19
1048576,40,91.29,11486.66
2097152,20,207.39,10112.34
4194304,10,407.72,10287.20
8388608,5,892.43,9399.72
16777216,2,3232.67,5189.89
33554432,1,8511.94,3942.04
67108864,1,17061.13,3933.44
134217728,1,34095.74,3936.50
268435456,1,68039.64,3945.28
