#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.53,0.00
1,1000,0.60,1.67
2,1000,0.61,3.29
4,1000,0.60,6.67
8,1000,0.60,13.37
16,1000,0.64,25.00
32,1000,0.76,42.25
64,1000,0.89,72.12
128,1000,1.04,123.61
256,1000,1.22,210.13
512,1000,1.10,463.47
1024,1000,1.37,748.44
2048,1000,1.67,1229.98
4096,1000,2.67,1533.80
8192,1000,3.31,2475.47
16384,1000,3.48,4702.51
32768,1000,4.79,6844.17
65536,640,6.11,10732.02
131072,320,10.43,12571.35
262144,160,17.82,14713.53
524288,80,36.56,14342.36
1048576,40,91.58,11449.29
2097152,20,207.71,10096.43
4194304,10,409.15,10251.38
8388608,5,919.54,9122.66
16777216,2,3243.90,5171.93
33554432,1,8476.36,3958.59
67108864,1,17055.37,3934.76
134217728,1,34043.23,3942.57
268435456,1,68059.83,3944.11
